_;id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
11239;16799799;[RXL] 28 Gäste · 14 Zi-Haus · U6 + SBahn Tempelhof;909226;Werner;Tempelhof - Schöneberg;Tempelhof;52.46973466134949;13.392350871866396;Entire home/apt;885;2;5;18/05/2018;0.3;9;286
11241;16802556;Modern top floor apartment in Berlin;23464761;Max;Tempelhof - Schöneberg;Schöneberg-Süd;52.48079070429365;13.347991168106551;Entire home/apt;100;6;11;01/11/2017;0.52;1;0
11246;16817220;Cozy apartment in the middle of Berlin (68 m2);39013808;Lisa;Friedrichshain-Kreuzberg;Frankfurter Allee Nord;52.51571124735084;13.45925711843634;Entire home/apt;90;3;2;14/02/2017;0.09;1;7
11247;16821096;F17  luxurious furnished maisonette apartment;87442687;Babett;Friedrichshain-Kreuzberg;Südliche Friedrichstadt;52.50336858631548;13.39101756768934;Entire home/apt;133;5;49;01/11/2018;2.32;16;155
11248;16821725;Loft 8 in Kreuzberg;718939;Martina & Charlotte (MaCha);Friedrichshain-Kreuzberg;nördliche Luisenstadt;52.50085291660027;13.415958433490346;Entire home/apt;98;2;60;24/10/2018;3.15;12;297
11254;16833423;Romantic Room with luxury bath and own entrance;2425543;Boris;Friedrichshain-Kreuzberg;nördliche Luisenstadt;52.50465633008422;13.418559511297971;Private room;71;2;1;15/02/2017;0.05;1;0
11260;16837900;Spring in Berlin;13510218;Daniela;Steglitz - Zehlendorf;Ostpreußendamm;52.426877825226015;13.330169720434618;Entire home/apt;85;5;2;22/04/2017;0.1;1;0
11261;16839881;Studio | Mauerpark | STYLISH BEAUTY | H31;112104756;Veronika;Pankow;Prenzlauer Berg Südwest;52.53919003285692;13.406722057455768;Entire home/apt;80;3;5;01/07/2017;0.23;3;0
11263;16841623;Großes Zimmer in schöner Altbauwohnung;2011296;Lars;Friedrichshain-Kreuzberg;Frankfurter Allee Nord;52.519752690225296;13.453046277686566;Private room;80;3;3;22/09/2018;0.17;1;83
11265;16849504;Apartment in the heart of Berlin NEUKÖLLN!;54600196;Barbara;Neukölln;Reuterstraße;52.48394454197899;13.439391947208785;Entire home/apt;99;4;10;22/07/2018;0.54;1;0
11266;16850078;Modern, Luxurious, Spacious, Bright Apartment;19285832;Daniel;Friedrichshain-Kreuzberg;Frankfurter Allee Süd FK;52.50600406720149;13.464025281685377;Entire home/apt;75;2;17;21/05/2018;0.84;1;0
11268;16853223;Bright apartment with balcony;110928653;Nicolas;Friedrichshain-Kreuzberg;Frankfurter Allee Süd FK;52.5009388252332;13.45735524380352;Entire home/apt;84;6;7;10/04/2017;0.33;1;0
11269;16855323;Perfect appartmet in Center with big teracce;721022;Maria;Mitte;Alexanderplatz;52.52295202866807;13.385894794373945;Entire home/apt;160;3;59;05/10/2018;2.82;3;0
11270;16863581;Brücken DeLuxe 1/4;112363455;Levan;Mitte;Alexanderplatz;52.512159948422735;13.416212843438336;Entire home/apt;240;2;72;14/10/2018;3.33;8;27
11272;16865367;Super Berlin Wohnung;112381310;Uwe;Pankow;Blankenfelde/Niederschönhausen;52.587502435213366;13.392900565835172;Entire home/apt;69;1;70;04/11/2018;3.66;1;345
11274;16865733;Brücken DeLuxe 1/3;112363455;Levan;Mitte;Alexanderplatz;52.51070073106051;13.417770889025538;Entire home/apt;155;2;53;09/09/2018;2.5;8;33
11276;16866648;Very beautiful and stylish flat@ Kottbusser Tor;21502261;Till;Friedrichshain-Kreuzberg;Südliche Friedrichstadt;52.49909082242092;13.4162425587329;Entire home/apt;85;3;6;30/07/2017;0.34;1;35
11278;16869806;Charming Apartment in West-Berlin;34978987;Clara;Charlottenburg-Wilm.;Schmargendorf;52.47801110235217;13.286992632217656;Entire home/apt;80;2;3;12/03/2017;0.14;1;364
11286;16882223;modern 75qm design flat in the heart of Berlin;112571636;Elisabeth;Pankow;Helmholtzplatz;52.54368978526072;13.418783260269304;Entire home/apt;85;2;5;04/07/2017;0.24;1;4
11288;16887158;Beautiful, comfortable home in Kreuzberg's heart;1012401;Emma;Friedrichshain-Kreuzberg;nördliche Luisenstadt;52.50180514719053;13.429192073575075;Entire home/apt;75;2;8;31/07/2017;0.38;1;0
11289;16888365;Brücken DeLuxe 2/4;112363455;Levan;Mitte;Alexanderplatz;52.51049759934977;13.41601282917066;Entire home/apt;240;2;60;21/10/2018;2.96;8;31
11290;16888974;Brücken DeLuxe 2/3;112363455;Levan;Mitte;Alexanderplatz;52.51078176108989;13.415821794596509;Entire home/apt;155;2;40;16/09/2018;1.86;8;34
11292;16889386;Brücken DeLuxe 3/4;112363455;Levan;Mitte;Alexanderplatz;52.5105704457932;13.417086657864546;Entire home/apt;240;2;47;10/10/2018;2.2;8;25
11293;16889808;Dachwohnung mit Wasserblick und eigenem Bootssteg;23403660;Dirk & Silke;Treptow - Köpenick;Müggelheim;52.40432288584372;13.660370430708404;Entire home/apt;100;2;49;02/11/2018;2.43;1;316
11294;16890609;Family apartment with balcony;3657833;Anna;Treptow - Köpenick;Alt  Treptow;52.49290721434862;13.445461600172546;Entire home/apt;130;5;6;23/05/2018;0.35;1;279
11295;16892205;Brücken DeLuxe 3/3;112363455;Levan;Mitte;Alexanderplatz;52.51175238888522;13.416513488028064;Entire home/apt;155;2;54;19/09/2018;2.55;8;41
11302;16920274;Super city apartment 1&2 at Checkpoint Charlie;1315189;Axel;Mitte;Regierungsviertel;52.51050889684958;13.39177036127774;Entire home/apt;139;3;46;21/10/2018;2.23;6;130
11304;16922853;Loft in the heart of Berlin 1.1;718939;Martina & Charlotte (MaCha);Friedrichshain-Kreuzberg;nördliche Luisenstadt;52.50106876529433;13.41607498515522;Entire home/apt;98;2;83;17/10/2018;3.84;12;322
11310;16928813;Great APARTMENT in Berlin Mitte for 4, Wi-Fi;13783177;Anja;Mitte;Moabit Ost;52.53286509033047;13.34948121394756;Entire home/apt;85;2;49;23/10/2018;2.31;8;329
11315;16939260;House near Water - 25 minutes to centre;33989334;Daniel;Spandau;Gatow / Kladow;52.49220290913159;13.181426600340956;Entire home/apt;85;1;61;30/10/2018;3.28;1;322
11320;16948945;Studio (1) in the middle of Berlin;102461;Trudy;Mitte;Brunnenstr. Süd;52.53784800596101;13.399330247007786;Entire home/apt;69;3;102;23/10/2018;4.85;9;66
11321;16950356;Fantastic & Sunny Rooftop 110qm close city West;6407913;Linda;Mitte;Moabit West;52.52306545166022;13.331128742379727;Entire home/apt;99;3;3;17/07/2018;0.5;2;0
11323;16951349;Cozy loft in vibrant Kreuzberg 9;718939;Martina & Charlotte (MaCha);Friedrichshain-Kreuzberg;nördliche Luisenstadt;52.50082838929252;13.416881799173078;Entire home/apt;98;2;69;24/10/2018;3.58;12;331
11324;16951874;cozy apartment in Kreuzberg 6;718939;Martina & Charlotte (MaCha);Friedrichshain-Kreuzberg;nördliche Luisenstadt;52.50181287951458;13.417884125701285;Entire home/apt;98;2;50;21/10/2018;2.63;12;314
11325;16953100;Ideal location in East Berlin;13673535;Hauke;Friedrichshain-Kreuzberg;Frankfurter Allee Süd FK;52.50944255142092;13.461977559784716;Entire home/apt;80;3;10;05/09/2018;0.59;1;63
11327;16954066;Sunny apartment with roof deck and stunning view;1538751;Stefanie;Pankow;Weißensee;52.55547202446886;13.431725392615949;Entire home/apt;95;3;8;11/06/2018;0.39;1;126
11328;16954420;Lovely apartment in famous Kreuzberg*! Central B!;113385968;Eve;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52.49071906919223;13.395068798617276;Entire home/apt;69;20;19;05/08/2018;0.91;1;344
11333;16961383;Super nettes Studio;112104756;Veronika;Pankow;Prenzlauer Berg Südwest;52.5394489490311;13.406846343483451;Entire home/apt;93;2;8;22/09/2018;0.38;3;0
11340;16968210;Köpenick 1;113498573;Levan;Mitte;Alexanderplatz;52.50877013427248;13.42306646555366;Entire home/apt;214;2;45;22/10/2018;2.18;9;37
11342;16970008;Köpenick 2;113498573;Levan;Mitte;Alexanderplatz;52.509878618733616;13.424658723248886;Entire home/apt;214;2;44;18/10/2018;2.12;9;37
11345;16970612;Köpenick 3;113498573;Levan;Mitte;Alexanderplatz;52.51031196714598;13.424598785967325;Entire home/apt;214;2;36;30/09/2018;1.71;9;37
11349;16975675;Indian Spirit in the Heart of Kreuzberg;113577339;David;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52.490713237684986;13.390774936088532;Entire home/apt;70;3;0;;;1;0
11351;16978306;Köpenick EG;113498573;Levan;Mitte;Alexanderplatz;52.50866411409446;13.42265792657516;Entire home/apt;151;2;42;02/08/2018;2.1;9;43
11360;16995512;Bright apartment in Kreuzberg;4686359;Linda;Friedrichshain-Kreuzberg;Südliche Friedrichstadt;52.49555295495771;13.41583749624956;Entire home/apt;90;3;1;28/05/2017;0.06;1;0
11362;16996470;Beautiful old building apartment with own garden;2405117;Tanja;Tempelhof - Schöneberg;Friedenau;52.47159353689167;13.335996211382232;Entire home/apt;100;4;5;12/08/2018;0.34;1;0
11363;17001209;design-loft at River,centr.,balk.,dark-quite sleep;52422056;Mario;Friedrichshain-Kreuzberg;nördliche Luisenstadt;52.50312948813379;13.4375374353208;Entire home/apt;114;2;23;03/11/2018;1.13;1;80
11368;17004276;Köpenick 6;113498573;Levan;Mitte;Alexanderplatz;52.50854965114833;13.422837627232036;Entire home/apt;151;2;41;14/10/2018;1.96;9;37
11369;17004546;Köpenick 7;113498573;Levan;Mitte;Alexanderplatz;52.510145467088805;13.423381406177985;Entire home/apt;89;2;32;18/09/2018;1.58;9;53
11371;17005650;Light-Flooded Studio w/ Rooftop Terrace & Pool;23679727;Zoé;Mitte;Alexanderplatz;52.52795979511442;13.406288291735128;Entire home/apt;125;4;32;22/10/2018;2.13;1;8
11372;17006023;Charming and cozy studio in Neukölln;92967806;Eva;Neukölln;Rixdorf;52.4714857750214;13.451707325204357;Entire home/apt;69;2;25;29/10/2018;1.22;1;83
11382;17020147;Beautiful apartment in the center;64166708;María Del Mar;Pankow;Prenzlauer Berg Süd;52.53312233002396;13.423088492724233;Entire home/apt;120;3;5;30/09/2018;0.25;6;106
11392;17035296;Beautiful room in bright and spacious apartment;5269453;Caro & Daniel;Neukölln;Rixdorf;52.47059976809927;13.44851244997027;Entire home/apt;95;2;16;09/10/2018;0.91;1;33
11400;17049231;Luxury Altbau in Charlottenburg. Elegant and Quiet;74558752;Philip;Charlottenburg-Wilm.;Kantstraße;52.50694734737;13.30988518204486;Entire home/apt;150;3;17;13/10/2018;0.84;1;177
11401;17049933;Lovely 40m2 apartment in the heart of Berlin;114453085;J.;Mitte;Brunnenstr. Süd;52.537167280515305;13.397556673582864;Entire home/apt;68;1;84;05/11/2018;4.12;1;19
11406;17071054;Sunny rooftop paradise with view over Berlin;95631946;Arne;Tempelhof - Schöneberg;Schöneberg-Süd;52.4808405956337;13.339928041976924;Entire home/apt;85;2;84;04/11/2018;4.83;1;272
11409;17073761;Stay central in our beautiful appartment;75968237;Caro;Pankow;Prenzlauer Berg Südwest;52.53038045315647;13.407699602106602;Private room;77;20;6;05/03/2018;0.3;2;142
11412;17077519;Unique experience in an amazing 140sqm LOFT!!;38936151;Aleks;Mitte;Moabit Ost;52.52292642782297;13.348612905567483;Entire home/apt;179;1;41;11/10/2018;2.24;4;164
11415;17100847;Loft in the heart of Berlin 1.2;718939;Martina & Charlotte (MaCha);Friedrichshain-Kreuzberg;nördliche Luisenstadt;52.502062884139065;13.41779071941063;Entire home/apt;98;2;62;24/10/2018;3.25;12;337
11418;17103649;Bauhausvilla an der Elsterbücke;114808337;Som Und Torsten;Treptow - Köpenick;Rahnsdorf/Hessenwinkel;52.42787476848308;13.70538990540408;Entire home/apt;72;2;11;20/10/2018;0.52;2;321
11423;17114071;Arty design apartment with a french boho touch;10628372;Carolina;Pankow;Prenzlauer Berg Südwest;52.53537550951737;13.41996344021376;Private room;100;4;10;05/08/2018;0.5;1;322
11427;17115854;Moderne Maisonette Wohnung in Kreuzberg;8708562;Christina;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52.4868049952743;13.383196800296052;Entire home/apt;100;15;2;22/04/2018;0.1;1;0
11429;17117406;Charmante Altbauwohnung mit Balkon;114937082;Marie;Mitte;Moabit West;52.5323302314072;13.335566440003925;Entire home/apt;120;1;1;28/07/2017;0.06;2;362
11435;17122601;BEAUTIFUL APARTMENT IN THE CENTER;7516784;Liliann;Mitte;Wedding Zentrum;52.552750364029286;13.366435244825542;Entire home/apt;150;2;5;02/05/2017;0.24;1;0
11443;17133055;Bright room & Private Bathroom near KaDeWe;8136526;Anna;Tempelhof - Schöneberg;Schöneberg-Nord;52.50014783363984;13.342618197275112;Private room;72;5;12;08/07/2018;0.57;2;89
11445;17134093;exclusives Apartment mit Blick auf den Fernsehturm;115174454;Steffen;Mitte;Regierungsviertel;52.50974919601101;13.397531432078209;Entire home/apt;130;1;139;31/10/2018;6.86;2;236
11446;17134424;Ruhige Dachgeschosswohnung mitten im Schillerkiez;115175005;Dominic;Neukölln;Schillerpromenade;52.474653393825896;13.424136546466716;Entire home/apt;129;2;8;20/07/2018;0.39;1;0
11447;17134678;Tolles-City-Apartment 7 am Checkpoint Charlie;1315189;Axel;Mitte;Regierungsviertel;52.51066700194038;13.389762507708015;Entire home/apt;99;3;23;11/10/2018;1.14;6;158
11448;17135938;chic! + designer furniture + city centre Ku'Damm;91856831;Ramon;Charlottenburg-Wilm.;Kurfürstendamm;52.50378010613427;13.306980565728647;Entire home/apt;93;59;8;03/01/2018;0.38;2;130
11454;17149722;Paradies mitte in Berlin;10010397;Gustavo;Friedrichshain-Kreuzberg;Frankfurter Allee Nord;52.52268013157378;13.451202936968071;Entire home/apt;100;5;2;27/07/2018;0.13;1;0
11455;17151097;A beautiful flat for beautiful people near Zoo;34708804;Alex;Charlottenburg-Wilm.;Kantstraße;52.51093748987218;13.302343406744262;Entire home/apt;91;1;38;30/10/2018;1.88;1;323
11461;17162543;Big charming Berlin Style Flat;3760064;Sebrina & Alex;Tempelhof - Schöneberg;Schöneberg-Süd;52.48521650334072;13.366273679573933;Entire home/apt;80;5;7;27/06/2018;0.36;1;0
11463;17163611;90m Luxury with Balcony in Mitte/P.Berg;57233161;Maayan;Pankow;Prenzlauer Berg Südwest;52.540983479895786;13.407542603425622;Entire home/apt;110;2;11;01/09/2018;0.58;1;0
11466;17166899;Spacious, light room with balcony in Neukölln!;17651556;Fritz;Neukölln;Rixdorf;52.4836017183951;13.444691801555017;Private room;200;3;1;03/03/2017;0.05;1;89
11471;17168469;Studio Apartment Fennpfuhl area :);24624804;Claudia;Lichtenberg;Fennpfuhl;52.53070987177162;13.469978134759392;Entire home/apt;500;1;26;15/04/2018;1.27;1;0
11474;17171082;Modernisierte 3 Zimmerwohnung in Top-Lage;13783177;Anja;Charlottenburg-Wilm.;Grunewald;52.48702963109924;13.280513312848626;Entire home/apt;75;90;0;;;8;363
11476;17173350;Lovely apartment in Kreuzberg/Bergmannkiez;3548424;Umberto;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52.4887594171436;13.391512982585116;Entire home/apt;69;1;1;17/04/2017;0.05;3;0
11482;17182994;Beautiful and Bright Bohème Loft in cool Neukölln!;115634610;Julian;Neukölln;Köllnische Heide;52.46813404080562;13.454063933800535;Private room;160;1;40;18/10/2018;2.39;1;331
11489;17191346;Super Cosy Room in high standard flat Stalin Baum;115725271;Una;Friedrichshain-Kreuzberg;Frankfurter Allee Nord;52.51601197693829;13.456292361883383;Private room;75;3;11;14/10/2018;0.52;2;36
11491;17195217;Cozy apartment near Hermannplatz;102461;Trudy;Neukölln;Neuköllner Mitte/Zentrum;52.48585731644008;13.424306912018038;Entire home/apt;79;4;33;24/10/2018;1.8;9;77
11492;17197117;Trendy Mitte area Hackescher Markt;596097;Michael;Mitte;Alexanderplatz;52.522516551606;13.399501252672092;Entire home/apt;279;2;38;15/10/2018;1.88;5;334
11495;17198211;Lovely 2Rms CityCenter Mitte Apt Rosenthaler Platz;109353960;Angelina;Mitte;Alexanderplatz;52.52860593392704;13.397973437360552;Entire home/apt;119;1;68;28/10/2018;3.3;9;152
11502;17219069;Nice two room flat for BERLINALE;115933601;Julia;Pankow;Prenzlauer Berg Nordwest;52.55255554971366;13.401340296769996;Entire home/apt;80;1;0;;;1;0
11504;17220997;Nettes City-Apartment 8 am Checkpoint Charlie;1315189;Axel;Mitte;Regierungsviertel;52.50949267753734;13.391485182095767;Entire home/apt;99;2;21;22/10/2018;1.13;6;154
11508;17223235;[SP] cool NEUKÖLLN, 4 rooms,  max 10 pers, @ Park;909226;Werner;Neukölln;Schillerpromenade;52.47681389434471;13.423291929431675;Entire home/apt;129;2;110;02/11/2018;5.26;9;251
11514;17237732;The Center of the Center;18842083;Richard;Mitte;Alexanderplatz;52.52940053751107;13.402305645908392;Entire home/apt;130;4;29;30/10/2018;1.37;1;0
11516;17243647;Familienfreundliche Wohnung im Bergmannkiez;55368306;Andrea;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52.48634312736001;13.397552658025944;Entire home/apt;100;5;15;11/07/2018;0.78;2;0
11517;17244738;Köpenick 5;113498573;Levan;Mitte;Alexanderplatz;52.50976948927443;13.424479930544903;Entire home/apt;89;2;28;22/10/2018;1.37;9;52
11522;17246080;Köpenick 8;113498573;Levan;Mitte;Alexanderplatz;52.508363807578085;13.423594290357864;Entire home/apt;89;2;27;07/10/2018;1.3;9;57
11526;17246988;Köpenick 9;113498573;Levan;Mitte;Alexanderplatz;52.51048609460512;13.424709690781585;Entire home/apt;196;2;17;14/10/2018;1.02;9;50
11529;17247738;100m2 flat in Kreuzberg next to channel;112038809;Philipp;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52.495014122880185;13.416658450569688;Entire home/apt;100;4;1;15/04/2017;0.05;1;0
11530;17248060;Alte Schönhauser Lux;112363455;Levan;Mitte;Alexanderplatz;52.52598152656368;13.406675082406233;Entire home/apt;100;2;45;27/08/2018;2.28;8;53
11534;17248912;Weimarische 0/3;116235283;Levan;Charlottenburg-Wilm.;Volkspark Wilmersdorf;52.47966815654596;13.32507746789485;Entire home/apt;145;2;19;11/09/2018;0.94;7;24
11537;17252387;Duncker Buncker;116250047;Raphael;Pankow;Helmholtzplatz;52.54328770468312;13.422085896365182;Private room;90;3;0;;;1;0
11541;17261849;Luxus Apartment in Tempelhof !!!!;37960507;Maximilian;Tempelhof - Schöneberg;Mariendorf;52.44579500081662;13.390288286590437;Entire home/apt;169;7;27;01/10/2018;1.33;2;251
11542;17262845;June - Luxusvilla auf dem Wasser;23884879;Marc;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52.49497579449044;13.406102357990829;Entire home/apt;499;2;0;;;1;88
11543;17263004;Weimarische 1/3;116235283;Levan;Charlottenburg-Wilm.;Volkspark Wilmersdorf;52.47937260128842;13.323596144458437;Entire home/apt;145;2;10;06/08/2018;0.49;7;57
11544;17263170;*NEW * Cosy, quiet apparment in Berlin Mitte;116376738;Anna;Mitte;Brunnenstr. Süd;52.52933270155185;13.388213054622105;Entire home/apt;70;2;5;29/04/2018;0.25;1;0
11550;17266990;Schönes Haus in Berlin großer Garten Nahe Zentrum;16331121;Nadja;Marzahn - Hellersdorf;Biesdorf;52.49235736390601;13.5630435341615;Entire home/apt;120;2;9;28/06/2018;0.45;1;279
11553;17276017;Kleines Familien-City-Apartment 4;1315189;Axel;Mitte;Regierungsviertel;52.50945845007533;13.390814530898975;Entire home/apt;109;3;48;21/10/2018;2.43;6;143
11567;17290216;Big appartment close to the centre;28379162;Antigoni;Friedrichshain-Kreuzberg;Frankfurter Allee Nord;52.517547896620734;13.467646766237346;Entire home/apt;70;4;2;04/11/2018;0.14;1;347
11570;17294210;Total privacy in 100m2 central location apartment;34467405;K;Mitte;Moabit Ost;52.52851496661032;13.345864958357732;Private room;70;2;15;09/09/2018;0.83;1;0
11574;17296261;Modernes 1,5 Zimmer-Apartment;8912086;René;Tempelhof - Schöneberg;Tempelhof;52.4583473421032;13.37847984190797;Entire home/apt;79;30;1;15/06/2017;0.06;26;303
11576;17301190;Best flat in most wanted area in Berlin!PrenzlBerg;116730708;Caroline;Pankow;Prenzlauer Berg Südwest;52.538431272655;13.416103420821056;Entire home/apt;99;1;8;24/10/2018;0.39;1;6
11577;17308345;modern & chic apartment next to Botanic Garden;53459732;Pawel;Steglitz - Zehlendorf;Zehlendorf  Nord;52.45958767710761;13.30345186546289;Entire home/apt;80;1;89;01/11/2018;4.66;2;61
11578;17308379;Weimarische 3/3;116235283;Levan;Charlottenburg-Wilm.;Volkspark Wilmersdorf;52.47940115375404;13.324100137343557;Entire home/apt;145;2;4;07/09/2018;0.3;7;27
11579;17309040;Weimarische 4/3;116235283;Levan;Charlottenburg-Wilm.;Volkspark Wilmersdorf;52.479349756036925;13.325265280020332;Entire home/apt;145;2;1;18/06/2018;0.21;7;51
11582;17309238;Weimarische 4/6;116235283;Levan;Charlottenburg-Wilm.;Volkspark Wilmersdorf;52.47772577141489;13.323498149258196;Entire home/apt;240;2;21;08/10/2018;1.06;7;20
11584;17311362;Beautiful modern and spacious apartment;93821909;Héléna;Tempelhof - Schöneberg;Schöneberg-Nord;52.48949140626242;13.361830857220705;Entire home/apt;80;2;0;;;1;0
11586;17312576;Great 2 floor apartment near Friederich Str MITTE;116829651;Selin;Mitte;Alexanderplatz;52.52349354926847;13.391003496971203;Entire home/apt;170;3;31;13/10/2018;1.63;1;92
11588;17317782;Lovely flat in the heart of Kreuzberg;106026967;Esther;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52.49443126304812;13.411514918772973;Entire home/apt;125;2;5;02/11/2018;0.26;2;153
11590;17323269;Beautiful apartment in the heart of  Schöneberg;3391866;Andreas;Tempelhof - Schöneberg;Schöneberg-Süd;52.48296734934632;13.36220725847532;Entire home/apt;78;5;3;30/08/2018;0.29;1;40
11595;17329071;3-room Berliner Altbau in Kreuzberg / Gräfekiez;5521212;Alexa;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52.49071160092073;13.419722103130503;Private room;70;4;3;21/05/2017;0.14;1;0
11596;17330421;Most Amazing Berlin Mitte Location;117006101;Anne;Mitte;Alexanderplatz;52.52219691241175;13.385517267360555;Entire home/apt;98;3;14;08/08/2017;0.67;1;338
11603;17342987;60m2 of warmth and cozyness in the Lake District;4608065;Giovanni;Pankow;Weißensee Ost;52.55367539185294;13.474074469822838;Entire home/apt;70;2;14;31/10/2017;0.68;1;0
11615;17360309;70m2 above Friedrichshain (+ south facing Terrace);117284582;Ludwig;Friedrichshain-Kreuzberg;Frankfurter Allee Süd FK;52.51225543850597;13.473511639077474;Entire home/apt;85;3;4;01/10/2017;0.2;1;0
11618;17363499;Relax City Flat, Big Park, Ring-41/42, Tram, East;36762019;Andre;Pankow;Prenzlauer Berg Ost;52.52847803719065;13.449304533522415;Entire home/apt;72;1;78;04/11/2018;4.0;2;325
11621;17367031;85m² Apt. close to Kurfürstendamm;117333299;Laylo;Charlottenburg-Wilm.;Düsseldorfer Straße;52.496814015319785;13.315913074098392;Entire home/apt;100;1;7;01/10/2017;0.34;1;0
11626;17382908;Mitte Loft;117485823;Paul;Mitte;Alexanderplatz;52.52815240061395;13.399001542796336;Entire home/apt;280;2;4;16/09/2018;0.2;3;17
11627;17383508;96m² cozy, spacious & bright apartment (balcony);6085425;Anna;Friedrichshain-Kreuzberg;Karl-Marx-Allee-Süd;52.51484994537374;13.45254250506028;Entire home/apt;110;14;17;15/04/2018;0.84;1;48
11630;17384054;Spacious & Elegant 3-Bedroom in hip Neukölln;3902377;Pierre;Neukölln;Schillerpromenade;52.4731725407322;13.426228874789375;Entire home/apt;157;3;93;25/10/2018;4.63;1;52
11632;17389232;Large design apartment in Schoneberg;18657804;Krist;Tempelhof - Schöneberg;Schöneberg-Nord;52.49861565371889;13.350212228670571;Entire home/apt;90;3;12;27/10/2018;0.59;1;170
11633;17390375;Rooftop-Loft;59745357;Dotty;Mitte;Brunnenstr. Nord;52.54324120936611;13.365741492287034;Entire home/apt;90;2;2;26/03/2017;0.1;1;0
11635;17393075;stylish, comfortable near Kurfürstendamm;596097;Michael;Charlottenburg-Wilm.;Düsseldorfer Straße;52.4968336655629;13.311798238975443;Entire home/apt;189;2;13;25/10/2018;0.79;5;330
11636;17393716;Typical Berlin flat fully equipped;6355189;Maileen;Mitte;Moabit Ost;52.52698314019163;13.34872830755712;Entire home/apt;76;4;6;15/07/2018;0.32;2;0
11639;17395003;54m2 in the heart of Friedrichshain;32810588;Max;Friedrichshain-Kreuzberg;Karl-Marx-Allee-Süd;52.5155765549845;13.451678337717508;Entire home/apt;85;3;1;28/04/2017;0.05;1;0
